gmt,ERA5 wind speed (m/s),MERRA2 wind speed (m/s),HRRR wind speed (m/s),MERRA2 air density (kg/m^3),ERA5 density-corrected wind speed (m/s),MERRA2 density-corrected wind speed (m/s),HRRR density-corrected wind speed (m/s),ERA5 CF (raw),ERA5 CF (density adjusted),ERA5 CF (density and loss adjusted),MERRA2 CF (raw),MERRA2 CF (density adjusted),MERRA2 CF (density and loss adjusted),HRRR CF (raw),HRRR CF (density adjusted),HRRR CF (density and loss adjusted)
2021010201,6.448600811326647,6.593408879489712,6.021674637559324,1.005817609572068,6.0384648456216246,6.17406300940146,5.638691504489757,0.14627831655603174,0.1174259592135769,0.10920614206862651,0.1574544123971897,0.12651075020990987,0.11765499769521617,0.11633169587519987,0.09312640703579333,0.08660755854328779
2021010202,6.517606507765943,7.62126734495501,7.128233116461159,1.011193122455277,6.113934894663933,7.149239879143147,6.686742002006727,0.1515394526338092,0.12242764556674501,0.11385771037707286,0.2514568074388279,0.20511708381214788,0.19075888794529752,0.20317997066975835,0.16493188558195016,0.15338665359121365
2021010203,6.485278169170948,8.072959903365312,9.954442942538568,1.016568635338486,6.094369958944769,7.586352201315785,9.354426509478795,0.14906001324303375,0.12111788945667001,0.1126396371947031,0.301092354317646,0.24784203670182237,0.23049309413269478,0.5786300833757458,0.47691291433786986,0.44352901033421893
2021010204,6.671146174828255,8.37294168179241,9.986402287208806,1.0195348016728571,6.275125927600167,7.8758974935896005,9.393577995991505,0.16366750209510528,0.13357198568720463,0.1242219466891003,0.3372615730030084,0.2787637679920181,0.2592503042325768,0.5843265762084222,0.4832012196557969,0.44937713427989107
2021010205,7.094973506759931,8.905503606839096,9.29923392244587,1.0225009680072283,6.680259364046091,8.384960677365653,8.755676737860446,0.20013463919887542,0.16440560036269503,0.15289720833730636,0.40875025418554856,0.33876892642257417,0.31505510157299393,0.46813964933725316,0.3876350476477839,0.36050059431243897
2021010206,7.490395488631918,9.353918255174616,7.31918423199615,1.0254671343415995,7.059381209054419,8.815672665325625,6.898021834945604,0.23806398095779358,0.1969051489887299,0.1831217885595188,0.47683163345943314,0.39599312293234945,0.36827360432708495,0.2211779721527236,0.1826467176041966,0.1698614473719028
2021010207,7.745141343835769,9.745855247642048,9.470911144456116,1.026107280471646,7.300986989870074,9.186967572234451,8.927790466073619,0.2645308342406345,0.21942500090226247,0.2040652508391041,0.5420647720759177,0.45063001189055996,0.41908591105822074,0.49577742910884126,0.4119606731335068,0.38312342601416133
2021010208,7.919706275083313,10.185927316765106,7.258933522325584,1.0267474266016927,7.4670934459040925,9.603799492762382,6.844083990758947,0.28363462807656603,0.23572377435233705,0.21922311014767343,0.6203556312764675,0.5178539312795216,0.48160415608995505,0.21540443469590898,0.1780209113986153,0.16555944760071223
2021010209,8.279517174175785,10.563157099117252,6.625641981159787,1.0273875727317392,7.807963081272626,9.961539896171638,6.24828318974718,0.3257014360593864,0.2713126356442821,0.25232075114918234,0.6899589355591793,0.579893078369139,0.5393005628832992,0.1600125615897916,0.13167210731942447,0.12245505980706475
2021010210,8.796715179889883,10.899236421171478,7.176806263502119,1.0269643074747237,8.294565053725258,10.27706634608467,6.767126730064982,0.393338189257193,0.3275448694349343,0.3046167285744889,0.7524843739848883,0.6370348080453851,0.5924423714822081,0.2076751526900935,0.17154340217986785,0.15953536402727708
2021010211,9.41226547872676,11.21433281536192,7.277141136524865,1.0265410422177084,8.873757941636855,10.572722911969782,6.860791283310169,0.4862214755650065,0.40420853066870066,0.37591393352189156,0.8107591781346173,0.6917376050571633,0.6433159727031619,0.21713996772187372,0.17944621057277388,0.1668849758326797
2021010212,9.231474495614828,11.64662334479986,8.6664668382786,1.0261177769606928,8.702114269346463,10.978771294513168,8.169505832900997,0.4575172022158931,0.3802816862505978,0.3536619682130559,0.8899104085631215,0.7672432596500158,0.7135362314745147,0.37544395120096397,0.3124358859243763,0.29056537390966997
2021010213,9.531182771780706,12.113971796123309,12.117549812243723,1.025954290169012,8.984159194745144,11.418714099078302,11.422086761967776,0.5057188367282386,0.42016156774945657,0.3907502580069946,0.9753569457273521,0.8482657204510708,0.7888871200194958,0.9760114597704579,0.848883012242279,0.7894612013853194
2021010214,10.882873022850609,12.360900018084394,12.240164514637492,1.0257908033773313,10.257726912508428,11.65085143528746,11.537051355069476,0.7494445734773869,0.6334859430292994,0.5891419270172484,1.0,0.8906822761296134,0.8283345168005404,0.9983909726765532,0.8699023840438471,0.8090092171607778
2021010215,11.713052070210116,12.273043300366204,14.004695779696934,1.0256273165856504,11.039631342922146,11.567426890925868,13.199521145376274,0.9020378085428966,0.7785159615548949,0.7240198442460521,1.0,0.8754505163123305,0.8141689801704673,1.0,1.0,0.9705865920705357
2021010216,11.45610015976362,12.514385625484476,17.35641787527321,1.0190396845844696,10.774285302441697,11.769586441580755,16.323443004923153,0.8551060671139545,0.7292508685623922,0.6782033077630247,1.0,0.9123615212781786,0.8489965724265433,1.0,1.0,1.0
2021010217,11.163482116996484,14.320695291733866,17.823739777385054,1.012452052583289,10.47640967996699,13.43930766456439,16.726752278548776,0.8013923901458213,0.6738474040331326,0.6266780857508133,1.0,1.0,0.9773006146078029,1.0,1.0,1.0
2021010218,11.6458247330512,14.96510832185798,17.682217774744892,1.005864420582108,10.905310506586062,14.013533326788979,16.55787200123412,0.8897646160234629,0.7536124806021007,0.7008596069599536,1.0,1.0,0.9933789331500914,1.0,1.0,1.0
2021010219,12.398008929114829,15.567800998274084,18.056401352415108,1.0033720561144186,11.600069266145645,14.565852544070072,16.894285814996223,1.0,0.8814111272487786,0.819712348341364,1.0,1.0,1.0,1.0,1.0,1.0
2021010220,12.957343918212867,15.476867156747852,17.50899672941656,1.0008796916467289,12.11335882813817,14.468771268901452,16.368536749727113,1.0,0.9752448129617655,0.9168998628012391,1.0,1.0,1.0,1.0,1.0,1.0
2021010221,12.755984712581691,14.61155367033554,19.99607045123531,0.9983873271790392,11.915208521740908,13.648472676275302,18.67808361410849,1.0,0.9389788009426461,0.8775938492668548,1.0,1.0,0.9831572349357085,1.0,1.0,1.0
2021010222,10.172914188373696,13.63477703176774,18.309774232920464,0.9992343789943868,9.505080677413304,12.739678454538586,17.107770501793127,0.6179841141311968,0.501398675226163,0.46630076796033154,1.0,1.0,0.9577109967270804,1.0,1.0,1.0
2021010223,9.432711783895108,12.51254466667572,17.92087874813458,1.0000814308097343,8.815960921103581,11.69442121546781,16.749135384920077,0.48953976291158696,0.39603359203629296,0.3683112405937524,1.0,0.8986363313158527,0.835731788123743,1.0,1.0,1.0
2021010300,9.167186586703188,12.252968138119416,14.751693706784309,1.0009284826250815,8.570215135016637,11.455049157448508,13.79105655560558,0.44759209218224427,0.36260254571815054,0.33722036751788,1.0,0.8549138378335392,0.7950698691851914,1.0,1.0,0.9871495835569563
2021010301,10.20137978408442,12.157525541985192,16.246175561564808,1.0033979624943998,9.544897993791631,11.375161361623578,15.200697533709555,0.6231751179139984,0.5079977956878601,0.47243794998970984,0.9833201643813787,0.8402901938563225,0.7814698802863799,1.0,1.0,1.0
2021010302,10.888252369360712,11.680519712549666,17.753952675386582,1.0058674423637175,10.195919532381806,10.937810315701588,16.62506219724814,0.7504439981800104,0.6221784121578935,0.5786259233068409,0.8960984330636066,0.759645881334535,0.7064706696411175,1.0,1.0,1.0
2021010303,10.751933175382897,11.523000741315643,18.77395359197801,1.0083369222330358,10.076500952893658,10.799130356939413,17.594581195154316,0.7250907983372272,0.6005029489543539,0.558467742527549,0.8673354103854436,0.7338739042245201,0.6825027309288036,1.0,1.0,1.0
2021010304,10.66617864426493,11.120220591586644,18.77518487306412,1.011224526673547,10.00566646853445,10.43159148246319,17.612515596292017,0.7091271844657143,0.5877711123969185,0.5466271345291341,0.7934116467789636,0.6655404378766754,0.6189526072253081,1.0,1.0,1.0
2021010305,10.337722288983848,10.840956862476384,15.946671733743546,1.0141121311140575,9.706771900075369,10.179292159429707,14.97338589272969,0.6481949194456433,0.5353438890066577,0.4978698167761917,0.7416535274147158,0.6191461034022687,0.5758058761641098,1.0,1.0,1.0
2021010306,10.116331685778492,10.528541522009544,16.3003736574845,1.0169997355545688,9.507900844958568,9.89531896962436,15.320013349207493,0.6077049585854866,0.5018643588613436,0.46673385374104953,0.6835254657896996,0.5681538535197248,0.5283830837733441,1.0,1.0,1.0
2021010307,10.517648546412918,10.562541439367228,16.36504905052484,1.017813148602445,9.887715849195406,9.929919975642656,15.384898454790216,0.6815020464861838,0.5668127432771577,0.5271358512477566,0.6898444707309359,0.5742748149396277,0.5340755778938537,1.0,1.0,1.0
2021010308,10.560658301299284,10.686389838268417,16.46193470136548,1.0186265616503216,9.930793703536638,10.049026290942237,15.480102926939557,0.6894943621560401,0.5744297480869314,0.5342196657208461,0.7128896252321226,0.5955526485621903,0.5538639631628369,1.0,1.0,1.0
2021010309,10.809180750060412,10.99692598843746,17.72128430757086,1.019439974698198,10.167198501273921,10.343793115647243,16.66877623927017,0.735743658005859,0.6169433382917973,0.5737573046113714,0.7706079500374727,0.6493141659001012,0.603862174287094,1.0,1.0,1.0
2021010310,10.263788588063376,11.504846473223076,15.6657737032701,1.0186743480902578,9.651780982600762,10.818837259288088,14.731657361181009,0.6345977634489657,0.5259635142695203,0.4891460682706538,0.8640180468486882,0.7375399057055496,0.6859121123061611,1.0,1.0,1.0
2021010311,10.505831503794614,11.95968709704328,17.28257983239992,1.0179087214823177,9.876915692619656,11.243738406135863,16.24798416897586,0.6793076447956068,0.5649101689412852,0.5253664571153952,0.9471171813560595,0.8161689409540109,0.7590371150872302,1.0,1.0,1.0
2021010312,11.099404666195875,12.078930370679371,14.576745815433904,1.0171430948743774,10.43233859398213,11.352995522709373,13.700694092914606,0.7895677013762281,0.6656787960738768,0.6190812803487054,0.9689448930898337,0.8362279335771241,0.7776919782267253,1.0,1.0,0.984619434601609
2021010313,11.927006950129348,12.111568532914994,15.945785265573194,1.0168713823650413,11.209204294207241,11.382658413497758,14.986120610203148,0.9411372443126069,0.8098151754682874,0.7531281131855072,0.9749172993227404,0.841663652531011,0.7827471968538402,1.0,1.0,1.0
2021010314,11.894457385808476,12.322572750191611,18.57640931159572,1.0165996698557054,11.17761791226228,11.579932184383098,17.45687077029237,0.9351831933876511,0.8039977397112175,0.7477178979314322,1.0,0.8777341868782678,0.816292793796789,1.0,1.0,1.0
2021010315,12.176097158737432,12.43910015006944,19.652631740245173,1.0163279573463693,11.441264684602245,11.688395337178582,18.46658732743519,0.9867124097088258,0.8523922948154166,0.7927248341783374,1.0,0.8975362188968745,0.8347086835740932,1.0,1.0,1.0
2021010316,12.681301031613508,12.453635088966385,20.231036662592373,1.0106373967609492,11.893697920584659,11.680171726237587,18.974538817846465,1.0,0.9350442957388871,0.8733533848238274,1.0,0.8960349047043827,0.8333124613750759,1.0,1.0,1.0
2021010317,12.755180745420317,13.812610350990992,21.11965700280017,1.0049468361755292,11.940493685573244,12.930384129327892,19.770721882867228,1.0,0.9436048734725269,0.8825855538914844,1.0,1.0,0.963050755621181,1.0,1.0,1.0
2021010318,12.798676556452737,15.83661828078754,21.39045346899516,0.9992562755901092,11.958553820393158,14.797080870704423,19.98635467685348,1.0,0.9469097803415281,0.8861555819808414,1.0,1.0,1.0,1.0,1.0,1.0
2021010319,13.375306484387613,15.926301292302895,17.286668805531875,0.9966327844172568,12.486386366075923,14.867842583670942,16.13780035173121,1.0,1.0,0.9506188182501258,1.0,1.0,1.0,1.0,1.0,1.0
2021010320,13.455872328859108,15.956206821889658,19.62175615830672,0.9940092932444043,12.550565941042866,14.882678803182706,18.3016112612576,1.0,1.0,0.9524158463492003,1.0,1.0,1.0,1.0,1.0,1.0
2021010321,13.572667605390953,16.038702155991373,19.96245722528965,0.991385802071552,12.648356040078687,14.9464512937148,18.602994913101455,1.0,1.0,0.9551539691222032,1.0,1.0,1.0,1.0,1.0,1.0
2021010322,12.196888677412137,15.964740340367124,21.32536180324762,0.9922528465282356,11.369581563170442,14.881862271219294,19.87887622809616,0.9905069583521957,0.8392678135914728,0.7805190666400696,1.0,1.0,1.0,1.0,1.0,1.0
2021010323,12.015325158248,15.132385178236715,20.09688581277628,0.9931198909849192,11.20359476711225,14.110072691660779,18.73918198316189,0.9573014076042199,0.8087824608525302,0.7521676885928531,1.0,1.0,0.9960820353665019,1.0,1.0,1.0
2021010400,11.846689053751016,14.490215421486695,20.436547440224505,0.9939869354416028,11.0495651087799,13.515217459790422,19.061440754868983,0.9264492655923142,0.7803540468161749,0.7257292635390427,1.0,1.0,0.9794260888741319,1.0,1.0,1.0
2021010401,12.369916757120103,14.364374075335649,23.11418368585014,0.9963938236926676,11.546891627120614,13.408648901687283,21.576295080259566,1.0,0.8716999068777085,0.8106809133962688,1.0,1.0,0.9764421692472439,1.0,1.0,1.0
2021010402,11.939470631354173,13.511071076726454,20.31627525650383,0.9988007119437322,11.15405178468779,12.622267025863236,18.979801808626167,0.9434176766397684,0.7996536476803833,0.7436778923427564,1.0,1.0,0.9544234767241706,1.0,1.0,1.0
2021010403,11.592110068473463,13.307504007815806,17.10293999179701,1.001207600194797,10.838233730324673,12.442069472424645,15.990674692689794,0.8799578686316742,0.7411471769680915,0.6892668745803251,1.0,1.0,0.9493779452278901,1.0,1.0,1.0
2021010404,11.415740070200576,12.738152823460968,15.22588763515593,1.0030277796881308,10.679797771265875,11.91695810323862,14.244315290250462,0.847721353197926,0.7116624463479369,0.6618460751035812,1.0,0.9392988580269552,0.8779389975249591,1.0,1.0,0.9998408281270129
2021010405,11.486879461944222,10.9759859302066,15.87344053511072,1.004847959181465,10.752847482235778,10.2746009536955,14.859099519400308,0.8607340640247827,0.7252609783331216,0.674492709849803,0.7667268896109256,0.6365821312313251,0.5920213820451323,1.0,1.0,1.0
2021010406,11.387753280239991,9.597692339826487,16.256209405369358,1.0066681386747989,10.666488291130698,8.989804261238485,15.226591498203474,0.8425968911151003,0.7091848251754946,0.65954188741321,0.5168268761728143,0.4209892552344634,0.3915200073680509,1.0,1.0,1.0
2021010407,10.810433648827694,8.835925639733068,15.460840231311128,1.0102806303436445,10.13783211290969,8.286173673290333,14.498900569687063,0.7359767279955136,0.6116044569891308,0.5687921449998916,0.39884379003002834,0.3265160173550896,0.3036598961402333,1.0,1.0,1.0
2021010408,10.4808938608607,8.761091127728951,13.852672754002652,1.0138931220124898,9.840496676818631,8.22577628132206,13.006255192591428,0.6746792713269301,0.5585162406643605,0.5194201038178552,0.3883840408985151,0.3191751008913499,0.2968328438289554,1.0,1.0,0.96517514539256
2021010409,10.561660183486394,8.868801184174076,15.48994601435063,1.0175056136813354,9.928091366305061,8.336782942869636,14.560741078382387,0.6896806281030337,0.5739506163048276,0.5337740731634896,0.40350269353399426,0.3327546318162504,0.30946180758911285,1.0,1.0,1.0
2021010410,9.75454990082982,9.224582818430244,15.584974341824497,1.018740581830594,9.173105903161174,8.674728815395484,14.655993519849016,0.5435658718512961,0.4484996750866479,0.4171046978305825,0.4564460638816463,0.3765612179569864,0.35020193269999733,1.0,1.0,1.0
2021010411,9.77539436204598,9.51495941048666,16.894041915257596,1.0199755499798526,9.196420998544642,8.951410989887172,15.893447984358417,0.5471732323622405,0.45208687046115514,0.42044078952887426,0.5030310660289885,0.4153829980748682,0.3863061882096274,1.0,1.0,1.0
2021010412,10.07082810755231,9.59019822874614,18.468087200954454,1.0212105181291111,9.47817915753346,9.025833426761606,17.381275632768293,0.5994796303392391,0.4969698239880671,0.46218193630890236,0.5155681804448662,0.42629941488155154,0.3964584558398429,1.0,1.0,1.0
2021010413,10.334550972129446,9.650463792911326,18.279843324589823,1.020325679669518,9.723572449756146,9.07992849589541,17.19913921912911,0.6476103956739223,0.5382275586724816,0.5005516295654079,0.5257399431879364,0.43436159118509465,0.403956279802138,1.0,1.0,1.0
2021010414,10.2965985558599,9.850335813294173,17.9903493114132,1.0194408412099252,9.685062493364343,9.26530420845486,16.921865644585182,0.6406238344568358,0.5316299092847707,0.4944158156348367,0.5602403095539437,0.462800003932621,0.4304040036573375,1.0,1.0,1.0
2021010415,9.586326594114944,9.9810330074737,14.504453417758109,1.018556002750332,9.014365477266436,9.385522023134705,13.639055885694994,0.5149186049400569,0.4246040481673852,0.39488176479566817,0.5833679581427695,0.48190294858471816,0.44816974218378786,1.0,1.0,0.9828935647994598
2021010416,8.772047094146776,10.022676404847097,15.966346556692228,1.0122968529570888,8.231738278461206,9.405335850221476,14.982909314930493,0.3899028233746513,0.3198947581469973,0.2975021250767075,0.5908191532272582,0.485100107628174,0.4511431000942018,1.0,1.0,1.0
2021010417,8.653639736440669,10.784201466345468,16.486986100868577,1.0060377031638457,8.10385261144752,10.09905448772077,15.43952711664158,0.3737140731765116,0.30469234866181694,0.28336388425548975,0.7310961593006375,0.6045773814463189,0.5622569647450766,1.0,1.0,1.0
2021010418,7.78367017538104,11.02437728464979,14.402214372769658,0.9997785533706024,7.27400620894435,10.302516295195145,13.459177278788738,0.2686778818494133,0.2168405808974505,0.20166174023462896,0.7756923910248901,0.6417121264184722,0.5967922775691791,1.0,1.0,0.9778569638060847
2021010419,7.139141737421155,11.004090876867648,14.773784146285593,0.996864463355646,6.6651922329735385,10.273557206321433,13.79299010514117,0.20418457395855327,0.16318638050246292,0.15176333386729052,0.7719353882602675,0.6363905093973976,0.5918431737395797,1.0,1.0,0.9872037229439528
2021010420,6.4764354431862285,10.72052251643188,13.792364462380938,0.9939503733406894,6.040583773320431,9.999051935645552,12.864164816902967,0.14838631658314938,0.11756453135342682,0.10933501415868693,0.719243827094008,0.5865874977594991,0.5455263729163342,1.0,1.0,0.9611966148732831
2021010421,6.114052692866065,10.388605704650134,13.308162049226803,0.9910362833257328,5.697010230884023,9.679993934803404,12.400405943045152,0.12243555937724082,0.09645078647123384,0.08969923141824747,0.6575874407336215,0.5307648067374053,0.49361127026578694,1.0,1.0,0.9482113664052643
2021010422,5.755159407558658,9.344496127686194,12.01297868115699,0.9930138512353645,5.366161798267734,8.712891267371788,11.201008124564675,0.09983791645107232,0.07850063766044357,0.07300559302421251,0.47532647428056407,0.3817530460018368,0.3550303327817082,0.9568718460275605,0.8083061984001993,0.7517247645121854
2021010423,5.167584590979177,8.906119175814927,11.398961823317777,0.994991419144996,4.821498212837548,8.309653559318564,10.635544148666952,0.06870689081831216,0.05315832893062833,0.049437245905484345,0.4088386836352029,0.3294003815201343,0.30634235481372485,0.8446495958648512,0.7034250928293417,0.6541853363312877
2021010500,5.070915591833974,8.87526404813136,8.963777755125351,0.9969689870546274,4.734435833950007,8.286347383282783,8.368987778019966,0.06417762724875686,0.049530053806908114,0.046062950040424544,0.4044231753577563,0.32653729337325643,0.3036796828371285,0.41718292583472305,0.33676671154496063,0.31319304173681334
2021010501,5.068234506886689,9.396479413218664,8.588566761640445,0.9974170136914994,4.732641371544734,8.77429155210581,8.019874834754225,0.06405412922456222,0.04945644746162969,0.04599449613931561,0.4836693526550242,0.39021449325208835,0.3628994787244421,0.3650262777299993,0.29497036287514433,0.2743224374738842
2021010502,5.277105430314949,9.80316075623911,7.188841782368642,0.9978650403283712,4.928419613537576,9.155414911395319,6.713837596519182,0.07402405396947032,0.05776746671212507,0.05372374404227631,0.5519971362423455,0.4457909853347246,0.4145856163612939,0.2087977286721845,0.16714277126304822,0.15544277727463482
2021010503,6.613262761992889,9.969358642489118,4.539266959102494,0.9983130669652432,6.177214293194269,9.312024475163264,4.239968340822832,0.159027068597144,0.12672716233292647,0.11785626096962161,0.5812858436510595,0.4701632010759518,0.4372517770006351,0.0418074416173404,0.03115025254373549,0.028969734865674005
2021010504,8.228081654251024,10.234050972643711,3.568864607381012,0.9979482745264732,7.684623134168836,9.558099708455035,3.3331438210056206,0.31945324790139296,0.2580945903197751,0.24002796899739084,0.6291480795427162,0.510197200573117,0.4744833965329988,0.013281245782799544,0.008170077731421088,0.007598172290221612
2021010505,9.227616908265697,10.556847147531194,2.552853455285484,0.9975834820877028,8.617089620136634,9.858373931288126,2.383948881922643,0.4569174256833648,0.36881629429317186,0.3429991536926498,0.6887858417790689,0.5616506440602045,0.5223350989759902,0.0,0.0,0.0
2021010506,9.80863924729022,10.857069318100372,7.039292500745036,0.9972186896489326,9.158553121616702,10.13749650568171,6.57275007075851,0.5529513966949153,0.44627064862905996,0.41503170322502575,0.7446490768850182,0.6115435266945184,0.5687354798259021,0.19509582905453726,0.15582831612939074,0.14492033400033338
2021010507,10.260215089623538,10.993136001310049,14.323689923360032,0.9971200876119224,9.57988415618396,10.26420679155467,13.373919450642179,0.6339422610377277,0.5138387602071859,0.4778700469926828,0.7699056726763658,0.6346744872428793,0.5902472731358778,1.0,1.0,0.975469744617981
2021010508,10.328240088695324,10.977827178392484,13.288655433766008,0.997021485574912,9.643080697391385,10.249575189399714,12.407106690702557,0.6464475222573931,0.5244877659371987,0.48777362232159477,0.767068237188834,0.6319915388356492,0.5877521311171537,1.0,1.0,0.9483989873396717
2021010509,10.05144544277314,12.060318387855949,10.859844712143158,0.9969228835379018,9.384338797839865,11.25988440228084,10.13908523414957,0.5959879283749459,0.4817124541322926,0.4479925823430321,0.9655381303863528,0.8191372574577187,0.7617976494356783,0.745164980678247,0.6118319811941575,0.5690037425105664
