gmt,ERA5 wind speed (m/s),MERRA2 wind speed (m/s),HRRR wind speed (m/s),MERRA2 air density (kg/m^3),ERA5 density-corrected wind speed (m/s),MERRA2 density-corrected wind speed (m/s),HRRR density-corrected wind speed (m/s),ERA5 CF (raw),ERA5 CF (density adjusted),ERA5 CF (density and loss adjusted),MERRA2 CF (raw),MERRA2 CF (density adjusted),MERRA2 CF (density and loss adjusted),HRRR CF (raw),HRRR CF (density adjusted),HRRR CF (density and loss adjusted)
2021032801,2.4337575076102382,2.9186646074872304,3.062151808021838,1.214192942978476,2.42657941701122,2.91005633862101,3.0531203399987517,0.0,0.0,0.0,0.0054876999446404895,0.005313766478242776,0.004941802824765781,0.008461162172347159,0.00826808931003331,0.007689323058330979
2021032802,4.067948950446872,3.673106386722979,2.4346691027056,1.2204520400876413,4.062908457478113,3.6685551332187423,2.43165236561206,0.038861303898334754,0.03866263111470758,0.035956246936678045,0.02470043737868277,0.024553894502630236,0.022835121887446116,0.0,0.0,0.0
2021032803,4.975340664370369,3.8651105127999776,3.56679190002482,1.2267111371968067,4.977656182611794,3.8669093311123808,3.5684518811728485,0.08279494371782548,0.08292998760391246,0.07712488847163858,0.031231260959478035,0.031295639954650234,0.029104945157824715,0.021378626536172618,0.021428858352791735,0.019928838268096313
2021032804,5.230279184683837,3.994437305124914,3.922886996924766,1.2305107315589692,5.2381103553317,4.000418079587246,3.928760640839447,0.09845414312403467,0.09896098134119491,0.09203371264731126,0.03600968043165853,0.036238008813461065,0.033701348196518786,0.03332846897314834,0.03354507080826519,0.031196915851686623
2021032805,5.331117782999567,3.5926200894360583,3.924950630081863,1.234310325921132,5.344589681600032,3.60169875089599,3.9348691010391,0.10510126638709583,0.10600928140546717,0.09858863170708446,0.022166092555004013,0.022445876331921966,0.020874664988687428,0.0334044980035646,0.033770996406713216,0.03140702665824329
2021032806,5.367565095172926,3.406346019867343,5.218147752886831,1.2381099202832944,5.386645042287094,3.4184544714201848,5.236696569974962,0.10756878871882147,0.10887440752141053,0.1012531989949118,0.016769990699130766,0.017100763413828268,0.015903709974860288,0.0976720846893766,0.0988693641636127,0.0919485086721598
2021032807,5.476950168966057,3.51119043164393,5.035927824531422,1.2389373002718505,5.497643018401321,3.524456306391566,5.054954416526061,0.1151843764703333,0.11666080897830877,0.10849455234982715,0.01972623443328292,0.020115154342356334,0.018707093538391388,0.08637107355036022,0.0875125243168009,0.08138664761462483
2021032808,5.286077859822681,3.894149216969748,5.889511507940955,1.2397646802604063,5.307230450214352,3.9097319127784265,5.913078778011147,0.10209983677778833,0.10350287112730694,0.09625767014839545,0.032277741459485476,0.03284562308893868,0.03054642947271297,0.1468163138428551,0.14876494187842848,0.1383513959469385
2021032809,4.549400267151037,3.781818829146934,7.573512553164503,1.2405920602489626,4.568620859462256,3.797796495133982,7.6055096052153734,0.06004685241362395,0.06098771907964995,0.05671857874407445,0.02831495662985173,0.02886454945507566,0.02684403099322036,0.3282030093207844,0.33256200927485136,0.30928266862561177
2021032810,5.194787799321335,3.747844049172404,5.914094635491243,1.240706378467776,5.216895297971112,3.763793778104061,5.939263293811773,0.09617673881491928,0.09759155853049872,0.0907601494333638,0.027161895281851756,0.027700564597793687,0.025761525075948127,0.1488492858363637,0.1509482011222838,0.14038182704372393
2021032811,5.3110238766874405,4.474294993391736,6.722813857187086,1.2408206966865891,5.333789849845937,4.493474285763189,6.751631539685955,0.10375571308429432,0.10528098890998372,0.09791131968628486,0.05644347440197617,0.05735268338039479,0.05333799554376715,0.22543094646170125,0.22852082055171152,0.2125243631130917
2021032812,6.15199539932384,5.190773505297203,6.838147515761444,1.2409350149054026,6.178555973695558,5.213184108164257,6.867670477640955,0.16940285870307203,0.17179747089057162,0.1597716479282316,0.09592116720276778,0.0973531836700623,0.09053846081315793,0.2379541432086203,0.2412275936577597,0.2243416621017165
2021032813,6.13416967703464,5.604393845221562,5.359331582286934,1.2352944634211065,6.1513048921518605,5.620049182324321,5.374302361444023,0.16780708878789596,0.1693408746910805,0.15748701346270486,0.12446020504742705,0.1256299056487764,0.11683581225336205,0.10700833110323416,0.1080287195488685,0.1004667091804477
2021032814,6.37999704614162,6.287783840366305,6.717425510543208,1.2296539119368104,6.388066276771673,6.295736442474564,6.725921510665584,0.1906230881337585,0.1914018893351379,0.17800375708167823,0.18185883990184593,0.1826048881781288,0.16982254600565977,0.22485607696038645,0.2257629058437285,0.2099595024346675
2021032815,7.157858256844648,6.895439153376247,7.429842261595888,1.2240133604525143,7.155936046531778,6.893587414521303,7.427847011214312,0.2749171020892698,0.27468470167966963,0.25545677256209276,0.24433203431269135,0.24412424424156587,0.22703554714465624,0.3090905382156519,0.3088303561828143,0.28721223125001727
2021032816,6.659213816005556,7.069300129775665,8.09174758078446,1.218505606270183,6.647424915692251,7.056785247866565,8.077422645705635,0.21870307051036253,0.21746972566005063,0.20224684486384706,0.26433988910901185,0.26286637603577745,0.24446572971327302,0.4035290970723855,0.40130940371256507,0.3732177454526855
2021032817,6.662734098690941,6.863528997767816,6.958878188116044,1.2129978520878515,6.640902883745705,6.841039855230585,6.936076622984948,0.21907218929908367,0.21678923250253135,0.20161398622735413,0.2407667127423423,0.238273610138525,0.22159445742882822,0.2515178034425851,0.248920015736946,0.23149561463535975
2021032818,7.672872063156434,6.707215972702215,6.839644476928968,1.20749009790552,7.63613832148637,6.675105292784894,6.806899797848886,0.3418623407099117,0.33676991899100184,0.3131960246616317,0.22376932512243908,0.2203724012516668,0.20494633316405012,0.2381194534280322,0.2345197163145798,0.2181033361725592
2021032819,8.290776191131595,6.164745737508476,7.865821204130594,1.2021686301459305,8.238945417640343,6.1262060962751566,7.816647087286133,0.435192548032326,0.4267984441412942,0.39692255305140356,0.1705498604607003,0.16709712130908283,0.15540032281744703,0.36943991824601774,0.36227845618773813,0.33691896425459644
